ID,Airline Name,Type Of Traveller,Seat Type,Date Flown,Month Flown,Departure city,Arrival city
11398,Icelandair,Family Leisure,Economy Class,7/1/2019,July,Seattle,Reykjavik
11399,Icelandair,Family Leisure,Business Class,5/1/2020,May,New York,Geneva
11400,Icelandair,Solo Leisure,Economy Class,5/1/2020,May,Reykjavik,Geneva
11401,Icelandair,Family Leisure,Economy Class,5/1/2020,May,Seattle,London
11402,Insel Air,Solo Leisure,Economy Class,2/1/2019,February,Aruba,Bonaire
11403,Insel Air,Couple Leisure,Economy Class,10/1/2018,October,Aruba,Curacao
11404,Insel Air,Couple Leisure,Business Class,8/1/2018,August,Bonaire,Curacao
11405,Insel Air,Couple Leisure,Economy Class,2/1/2018,February,Aruba,Bonaire
11406,Insel Air,Solo Leisure,Economy Class,12/1/2017,December,Aruba,Bonaire
11407,Insel Air,Couple Leisure,Economy Class,3/1/2017,March,Curacao,Aruba
11408,Insel Air,Family Leisure,Economy Class,3/1/2017,March,Aruba,Manaus
11409,Insel Air,Family Leisure,Economy Class,2/1/2017,February,Port of Spain,Willemstad
11410,Insel Air,Business,Economy Class,2/1/2017,February,Curaçao,Port of Spain
11411,Insel Air,Solo Leisure,Economy Class,2/1/2017,February,Piarco,Curaçao
11412,Insel Air,Solo Leisure,Economy Class,2/1/2017,February,Bonaire,Curaçao
11413,Insel Air,Family Leisure,Economy Class,2/1/2017,February,Bonaire,Curaçao
11414,Insel Air,Business,Economy Class,2/1/2017,February,Miami,Bonaire
11415,Insel Air,Solo Leisure,Economy Class,1/1/2017,January,BON,MIA
11416,Insel Air,Couple Leisure,Economy Class,1/1/2017,January,Curacao,Kingston
11417,Insel Air,Solo Leisure,Economy Class,12/1/2016,December,POS,CUR
11418,Insel Air,Family Leisure,Economy Class,12/1/2016,December,MIA,PBM
11419,Insel Air,Family Leisure,Economy Class,12/1/2016,December,AUA,BON
11420,Insel Air,Couple Leisure,Economy Class,10/1/2016,October,CUR,HAV
11421,Insel Air,Solo Leisure,Economy Class,11/1/2016,November,MIA,CUR
11422,Insel Air,Solo Leisure,Economy Class,11/1/2016,November,MIA,CUR
11423,Insel Air,Family Leisure,Economy Class,11/1/2016,November,AUA,CUR
11424,Insel Air,Couple Leisure,Economy Class,11/1/2016,November,BON,AUA
11425,Insel Air,Couple Leisure,Economy Class,10/1/2016,October,SXM,CUR
11426,Insel Air,Solo Leisure,Economy Class,2/1/2016,February,AUA,CUR
11427,Insel Air,Solo Leisure,Economy Class,10/1/2016,October,POS,CUR
11428,Insel Air,Business,Economy Class,9/1/2016,September,CUR,GEO
11429,Insel Air,Couple Leisure,Economy Class,8/1/2016,August,AUA,CUR
11430,Insel Air,Business,Economy Class,7/1/2016,July,PAP,MIA
11431,Insel Air,Couple Leisure,Economy Class,6/1/2016,June,CUR,AUA 
11432,Insel Air,Couple Leisure,Economy Class,7/1/2016,July,MIA,CUR
11433,Insel Air,Solo Leisure,Economy Class,6/1/2016,June,CUR,SDQ
11434,Insel Air,Solo Leisure,Economy Class,6/1/2016,June,PBM,KIN
11435,Insel Air,Couple Leisure,Economy Class,6/1/2016,June,CUR,BON
11436,Insel Air,Business,Economy Class,5/1/2016,May,CUR,BON
11437,Insel Air,Couple Leisure,Economy Class,5/1/2016,May,SXM,POS
11438,Insel Air,Couple Leisure,Economy Class,4/1/2016,April,KIN,SDQ
11439,Insel Air,Family Leisure,Economy Class,5/1/2015,May,SXM,CUR
11440,Insel Air,Couple Leisure,Economy Class,4/1/2016,April,MIA,BON
11441,Insel Air,Couple Leisure,Economy Class,3/1/2016,March,SXM,BON
11442,Insel Air,Couple Leisure,Economy Class,5/1/2015,May,BON,AUA
11443,Insel Air,Business,Economy Class,1/1/2016,January,MIA,MAO
11444,Insel Air,Couple Leisure,Economy Class,1/1/2016,January,AUA,BON
11445,Insel Air,Solo Leisure,Business Class,1/1/2016,January,MIA,MAO
11446,Insel Air,Family Leisure,Economy Class,12/1/2015,December,AUA,MIA
11447,Insel Air,Solo Leisure,Economy Class,12/1/2015,December,Aruba,Guyana
11448,Insel Air,Solo Leisure,Economy Class,11/1/2015,November,MIA,BON
11449,Insel Air,Couple Leisure,Economy Class,11/1/2015,November,Curacou,Bonaire
11478,Intercaribbean Airways,Solo Leisure,Economy Class,5/1/2023,May,Antigua,Tortola
11479,Intercaribbean Airways,Couple Leisure,Economy Class,5/1/2023,May,Barbados,Grenada
11480,Intercaribbean Airways,Couple Leisure,Economy Class,8/1/2022,August,Providenciales,South Caicos
11481,Intercaribbean Airways,Couple Leisure,Economy Class,1/1/2022,January,San Juan,Tortola
11482,Intercaribbean Airways,Couple Leisure,Economy Class,12/1/2021,December,Tortola,Santo Domingo
11483,Intercaribbean Airways,Couple Leisure,Economy Class,12/1/2019,December,Cockburn Town,Providenciales
11484,Intercaribbean Airways,Solo Leisure,Economy Class,4/1/2019,April,Dominica,San Juan
11485,Intercaribbean Airways,Couple Leisure,Economy Class,11/1/2018,November,San Juan,Tortola
11486,Interjet,Family Leisure,Economy Class,6/1/2020,June,San Francisco,Guadalajara
11487,Interjet,Family Leisure,Economy Class,6/1/2020,June,Los Angeles,Cancun
11488,Interjet,Business,Economy Class,3/1/2020,March,Los Angeles,Cartagena
11489,Interjet,Family Leisure,Economy Class,4/1/2020,April,Tijuana,Acapulco
11490,Interjet,Family Leisure,Economy Class,7/1/2020,July,Montreal,San Jose
11491,Interjet,Family Leisure,Economy Class,9/1/2020,September,New York JFK,Mexico City
11492,Interjet,Solo Leisure,Economy Class,9/1/2020,September,Montreal,Lima
11493,Interjet,Solo Leisure,Economy Class,11/1/2019,November,Houston,Mexico City
11494,Interjet,Couple Leisure,Economy Class,5/1/2020,May,Cancun,Havana
11495,Interjet,Couple Leisure,Economy Class,8/1/2020,August,Chicago,Mexico City
11496,Interjet,Solo Leisure,Economy Class,8/1/2020,August,CUN,DFW
11497,Interjet,Couple Leisure,Economy Class,6/1/2020,June,Mexico City,Havana
11498,Interjet,Family Leisure,Economy Class,4/1/2020,April,San Antonio,Mexico City
11499,Interjet,Family Leisure,Economy Class,7/1/2020,July,Dallas,Guadalajara
11500,Interjet,Family Leisure,Economy Class,6/1/2020,June,Montreal,Cancun
11501,Interjet,Family Leisure,Economy Class,6/1/2020,June,Tijuana,Cancun
11502,Interjet,Family Leisure,Economy Class,3/1/2020,March,Chicago,Oaxaca
11503,Interjet,Solo Leisure,Economy Class,6/1/2020,June,Chicago,Lima
11504,Interjet,Couple Leisure,Economy Class,5/1/2020,May,Vancouver,Lima
11505,Interjet,Solo Leisure,Economy Class,5/1/2020,May,New York (JFK),Mexico City
11506,Interjet,Family Leisure,Economy Class,5/1/2020,May,New York,Cancún
11507,Interjet,Solo Leisure,Economy Class,5/1/2020,May,Houston,Cancun
11509,Interjet,Family Leisure,Economy Class,4/1/2020,April,Chicago,Guadalajara
11510,Interjet,Family Leisure,Economy Class,3/1/2020,March,Chicago,Mexico City
11511,Interjet,Family Leisure,Economy Class,5/1/2019,May,Dallas,Puerto Vallarta
11512,Interjet,Solo Leisure,Economy Class,7/1/2019,July,Mexico City,Houston
11513,Interjet,Solo Leisure,Economy Class,3/1/2020,March,Montreal,Cancun
11514,Interjet,Solo Leisure,Economy Class,4/1/2020,April,Cancun,Havana
11515,Interjet,Solo Leisure,Economy Class,3/1/2020,March,El Salvador,Cancun
11516,Interjet,Family Leisure,Economy Class,4/1/2019,April,Mexico City,Dallas
11517,Interjet,Family Leisure,Economy Class,3/1/2020,March,Puerto Vallarta,Mexico City
11518,Interjet,Couple Leisure,Economy Class,3/1/2020,March,Montreal,Cancun
11519,Interjet,Family Leisure,Economy Class,3/1/2020,March,Mexico City,Cancun
11520,Interjet,Family Leisure,Economy Class,11/1/2019,November,Guadalajara,Las Vegas
11521,Interjet,Business,Economy Class,3/1/2020,March,San Francisco,Guadalajara
11522,Interjet,Solo Leisure,Economy Class,3/1/2020,March,Toronto,Mexico City
11524,Interjet,Solo Leisure,Economy Class,3/1/2020,March,Los Angeles,Cancun
11525,Interjet,Family Leisure,Economy Class,3/1/2020,March,Vancouver,Cancun
11526,Interjet,Couple Leisure,Economy Class,2/1/2020,February,Huatulco,Chicago
11527,Interjet,Business,Economy Class,2/1/2020,February,Mexico City,New York
11528,Interjet,Family Leisure,Economy Class,3/1/2020,March,Dallas,Lima
11529,Interjet,Family Leisure,Economy Class,3/1/2020,March,Los Angeles,Lima
11530,Interjet,Couple Leisure,Economy Class,3/1/2020,March,Cancun,Mexico City
11531,Interjet,Solo Leisure,Economy Class,3/1/2020,March,"Guárdala",Chicago
11532,Interjet,Family Leisure,Economy Class,3/1/2020,March,Vancouver,Cancun
11533,Interjet,Family Leisure,Economy Class,3/1/2020,March,Toronto,Mexico City
11534,Interjet,Solo Leisure,Economy Class,3/1/2020,March,Mexico City,Houston
11535,Interjet,Couple Leisure,Economy Class,2/1/2020,February,Toronto,Merida
11536,Interjet,Solo Leisure,Economy Class,3/1/2020,March,Mexico City,Meridia
11537,Interjet,Business,Economy Class,2/1/2020,February,Toronto,Mexico City
11538,Interjet,Couple Leisure,Economy Class,12/1/2019,December,Montreal,Mexico City
11539,Interjet,Solo Leisure,Economy Class,2/1/2020,February,San Jose,Mexico City
11540,Interjet,Solo Leisure,Economy Class,2/1/2020,February,Hermosillo ,Calgary 
11541,Interjet,Solo Leisure,Economy Class,1/1/2020,January,Vancouver,Medellin
11542,Interjet,Couple Leisure,Economy Class,2/1/2020,February,Merida,Mexico City
11543,Interjet,Family Leisure,Economy Class,12/1/2019,December,Vancouver,Mexico City
11544,Interjet,Couple Leisure,Economy Class,2/1/2020,February,Bogota,Mexico City
11545,Interjet,Business,Economy Class,2/1/2020,February,Mexico City,Los Angeles
11546,Interjet,Solo Leisure,Economy Class,2/1/2020,February,Miami,Guadalajara
11547,Interjet,Family Leisure,Economy Class,2/1/2020,February,El Salvador,Mexico
11548,Interjet,Family Leisure,Economy Class,1/1/2020,January,El Salvador,Mexico City
11549,Interjet,Business,Economy Class,12/1/2019,December,Las Vegas,Monterrey
11550,Interjet,Solo Leisure,Economy Class,1/1/2020,January,Mexico City,Dallas 
11551,Interjet,Couple Leisure,Economy Class,1/1/2020,January,Cancun,San Antonio
11552,Interjet,Solo Leisure,Economy Class,1/1/2020,January,San Antonio,Mexico City
11553,Interjet,Couple Leisure,Economy Class,1/1/2020,January,San Franciso,Cancun
11554,Interjet,Solo Leisure,Economy Class,12/1/2019,December,Calgary,Mexico City
11555,Interjet,Couple Leisure,Economy Class,12/1/2019,December,Puerto Vallarta,León
11556,Interjet,Family Leisure,Economy Class,11/1/2019,November,Montreal,Medellin
11557,Interjet,Solo Leisure,Economy Class,12/1/2019,December,Lima,Leon
11558,Interjet,Solo Leisure,Economy Class,12/1/2019,December,Mexico,Oaxaca
11559,Interjet,Family Leisure,Economy Class,11/1/2019,November,Mexico City,Los Angeles
11560,Interjet,Couple Leisure,Economy Class,11/1/2019,November,Vancouver,Cancun
11561,Interjet,Family Leisure,Economy Class,11/1/2019,November,Houston,Mexico City
11562,Interjet,Couple Leisure,Economy Class,10/1/2019,October,Vancouver,Cancun
11563,Interjet,Couple Leisure,Economy Class,11/1/2019,November,Oaxaca City,Mexico City
11564,Interjet,Solo Leisure,Economy Class,10/1/2019,October,Montreal,Mexico City
11565,Interjet,Family Leisure,Economy Class,11/1/2019,November,Chicago,Mexico City
11566,Interjet,Solo Leisure,Economy Class,10/1/2019,October,Cancun,Mexico City
11567,Interjet,Business,Economy Class,11/1/2019,November,Guadalajara,Mexico City
11568,Interjet,Couple Leisure,Economy Class,10/1/2019,October,Cancun,San Francisco
11569,Interjet,Couple Leisure,Economy Class,10/1/2019,October,Lima,Juarez
11570,Interjet,Family Leisure,Economy Class,8/1/2019,August,Vancouver,Bogota
11571,Interjet,Family Leisure,Economy Class,10/1/2019,October,Cancun,Vancouver
11572,Interjet,Family Leisure,Economy Class,9/1/2019,September,Cancun,Toronto 
11573,Interjet,Solo Leisure,Economy Class,8/1/2019,August,New York,Mexico City
11574,Interjet,Solo Leisure,Economy Class,9/1/2019,September,Chicago,Guadalajara
11575,Interjet,Couple Leisure,Economy Class,9/1/2019,September,México City,Puerto Vallarta
11576,Interjet,Couple Leisure,Economy Class,8/1/2019,August,San José,Montreal
11577,Interjet,Solo Leisure,Economy Class,8/1/2019,August,Las Vegas,Guadalajara
11578,Interjet,Couple Leisure,Economy Class,8/1/2019,August,Vancouver,Costa Rica
11579,Interjet,Family Leisure,Economy Class,7/1/2019,July,Mexico City,Cancun
11580,Interjet,Solo Leisure,Economy Class,7/1/2019,July,Mexico City,Lima
11581,Interjet,Couple Leisure,Economy Class,6/1/2019,June,"Leon, Mexico",Los Angeles
11582,Interjet,Couple Leisure,Economy Class,8/1/2019,August,Cancun,JFK
11583,Interjet,Business,Economy Class,8/1/2019,August,Medellin,Mexico City
11584,Interjet,Solo Leisure,Economy Class,8/1/2019,August,Puerto Vallarta,via Dallas
11585,Interjet,Solo Leisure,Economy Class,8/1/2019,August,New York,Mexico City
11594,Iran Air,Family Leisure,Economy Class,10/1/2021,October,Dubai,Lar
11595,Iran Air,Solo Leisure,Economy Class,7/1/2021,July,London,Tehran
11596,Iran Air,Solo Leisure,Economy Class,7/1/2021,July,Tehran,London
11597,Iran Air,Family Leisure,Economy Class,12/1/2019,December,Tehran,Paris CDG
11598,Iran Air,Family Leisure,Economy Class,12/1/2019,December,Tehran,Paris CDG
11599,Iran Air,Solo Leisure,Economy Class,11/1/2017,November,Tehran,Hamburg
11600,Iran Air,Family Leisure,Economy Class,7/1/2017,July,Stockholm,Tehran
11601,Iran Air,Couple Leisure,Economy Class,7/1/2017,July,Tehran,Paris
11602,Iran Air,Solo Leisure,Economy Class,5/1/2017,May,Tehran,Shiraz
11603,Iran Air,Family Leisure,Economy Class,5/1/2016,May,IKA,CGN
11604,Iran Air,Family Leisure,Economy Class,5/1/2016,May,IKA,LHR
11605,Iran Air,Solo Leisure,Business Class,1/1/2016,January,LHR,IKA
11606,Iran Air,Solo Leisure,Economy Class,3/1/2015,March,FRA,IKA
11607,Iran Air,Solo Leisure,Economy Class,7/1/2015,July,Tehran,Rasht
11660,Iraqi Airways,Solo Leisure,Economy Class,6/1/2023,June,Beirut,Sulaimanyah
11661,Iraqi Airways,Solo Leisure,Economy Class,3/1/2023,March,Basra,Erbil
11662,Iraqi Airways,Family Leisure,Economy Class,9/1/2019,September,Manchester,Erbil
11663,Iraqi Airways,Business,Economy Class,1/1/2018,January,Sulaymaniyah,Baghdad
11664,Israir Airlines,Solo Leisure,Economy Class,6/1/2023,June,Prague,Tel Aviv
11665,Israir Airlines,Solo Leisure,Economy Class,10/1/2022,October,Sharm el Sheikh,Tel Aviv
11666,Israir Airlines,Solo Leisure,Economy Class,12/1/2017,December,Tel Aviv,Podgorica
11667,Israir Airlines,Couple Leisure,Economy Class,10/1/2017,October,Tel Aviv,Thessaloniki
11668,Israir Airlines,Family Leisure,Economy Class,3/1/2017,March,Eilat,Tel Aviv
11688,ITA Airways,Business,Economy Class,7/1/2023,July,Florence,Athens
11689,ITA Airways,Family Leisure,Economy Class,7/1/2023,July,Rome,San Francisco
11690,ITA Airways,Couple Leisure,Economy Class,7/1/2023,July,Bari,Naples
11691,ITA Airways,Business,Premium Economy,6/1/2023,June,Alghero,Stuttgart
11692,ITA Airways,Family Leisure,Economy Class,7/1/2023,July,New York,Rome
11693,ITA Airways,Family Leisure,Economy Class,7/1/2023,July,Palermo,Madrid
11694,ITA Airways,Couple Leisure,Economy Class,7/1/2023,July,Tokyo,Madrid
11695,ITA Airways,Couple Leisure,Economy Class,7/1/2023,July,Tokyo,Madrid
11696,ITA Airways,Business,Economy Class,7/1/2023,July,Brindisi,Venice
11697,ITA Airways,Couple Leisure,Premium Economy,7/1/2023,July,Rome,New York
11698,ITA Airways,Couple Leisure,Economy Class,5/1/2023,May,Athens,Miami
11699,ITA Airways,Couple Leisure,Economy Class,7/1/2023,July,Amsterdam,Milan
11700,ITA Airways,Solo Leisure,Economy Class,7/1/2023,July,Rome,Boston
11701,ITA Airways,Family Leisure,Economy Class,7/1/2023,July,New Delhi,Sah Francisco
11702,ITA Airways,Couple Leisure,Economy Class,7/1/2023,July,Paris CDG,Rome
11703,ITA Airways,Family Leisure,Economy Class,6/1/2023,June,Palermo,Munich
11704,ITA Airways,Family Leisure,Economy Class,5/1/2023,May,London City,Linate
11705,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Rome,Tokyo
11706,ITA Airways,Solo Leisure,Economy Class,6/1/2023,June,Rome,Amman
11707,ITA Airways,Solo Leisure,Economy Class,6/1/2023,June,Miami,Rome
11708,ITA Airways,Business,Economy Class,6/1/2023,June,Rome,Cairo
11709,ITA Airways,Couple Leisure,Economy Class,5/1/2023,May,New York,Rome
11710,ITA Airways,Couple Leisure,Economy Class,6/1/2023,June,Rome,Florence
11711,ITA Airways,Couple Leisure,Economy Class,5/1/2023,May,Palermo,Milan Linate
11712,ITA Airways,Couple Leisure,Premium Economy,6/1/2023,June,Milan,Miami
11713,ITA Airways,Couple Leisure,Economy Class,5/1/2023,May,London,Naples
11714,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Paris,Rome
11715,ITA Airways,Family Leisure,Economy Class,5/1/2023,May,Catania,Rome
11716,ITA Airways,Family Leisure,Economy Class,5/1/2023,May,Rome,Catania
11717,ITA Airways,Couple Leisure,Economy Class,5/1/2023,May,Genoa,Rome
11718,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Amsterdam,Palermo
11719,ITA Airways,Business,Economy Class,4/1/2023,April,Milan,London
11720,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Rome,Paris
11721,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Amsterdam,Palermo
11722,ITA Airways,Couple Leisure,Economy Class,4/1/2023,April,Rome,New York JFK
11723,ITA Airways,Family Leisure,Economy Class,4/1/2023,April,Milan,Buenos Aires
11724,ITA Airways,Couple Leisure,Business Class,3/1/2023,March,Los Angeles,Rome
11725,ITA Airways,Couple Leisure,Economy Class,4/1/2023,April,Barcelona,Malé
11726,ITA Airways,Business,Economy Class,3/1/2023,March,Palermo,Athens
11727,ITA Airways,Business,Economy Class,3/1/2023,March,Sao Paulo,Brussels
11728,ITA Airways,Business,Economy Class,3/1/2023,March,Milan,New York
11729,ITA Airways,Solo Leisure,Economy Class,2/1/2023,February,Rome,London
11730,ITA Airways,Couple Leisure,Economy Class,12/1/2022,December,New York,Milan
11731,ITA Airways,Solo Leisure,Economy Class,2/1/2023,February,Milan,London City
11732,ITA Airways,Solo Leisure,Economy Class,11/1/2022,November,Los Angeles,Rome
11733,ITA Airways,Solo Leisure,Economy Class,9/1/2022,September,Barcelona,Ho Chi Minh City
11734,ITA Airways,Solo Leisure,Business Class,1/1/2023,January,Barcelona,Rome
11735,ITA Airways,Solo Leisure,Economy Class,12/1/2022,December,Tel Aviv,Brussels
11736,ITA Airways,Couple Leisure,Economy Class,12/1/2022,December,Palermo,Boston
11737,ITA Airways,Couple Leisure,Economy Class,11/1/2022,November,Florence,New York
11738,ITA Airways,Couple Leisure,Economy Class,12/1/2022,December,Milan,Bari
11739,ITA Airways,Solo Leisure,Business Class,11/1/2022,November,Tokyo,Rome
11740,ITA Airways,Solo Leisure,Economy Class,12/1/2022,December,Palermo,Roma
11741,ITA Airways,Solo Leisure,Economy Class,12/1/2022,December,Delhi,Barcelona
11742,ITA Airways,Couple Leisure,Economy Class,12/1/2022,December,Malta,Lamezia
11743,ITA Airways,Couple Leisure,Economy Class,11/1/2022,November,Stuttgart,Milan
11744,ITA Airways,Business,Economy Class,11/1/2022,November,Rome,Barcelona
11745,ITA Airways,Solo Leisure,Economy Class,8/1/2022,August,Barcelona,Algiers
11746,ITA Airways,Family Leisure,Economy Class,10/1/2022,October,Buenos Aires,Athens
11747,ITA Airways,Couple Leisure,Economy Class,10/1/2022,October,Rome,New York
11748,ITA Airways,Couple Leisure,Economy Class,9/1/2022,September,Madrid,Tirana
11749,ITA Airways,Couple Leisure,Business Class,7/1/2022,July,New York,Rome 
11750,ITA Airways,Family Leisure,Economy Class,10/1/2022,October,Rome,New York
